rating_id,user_id,movie_id,rating,timestamp
R001034,U0141,M0004,5,2026-08-13 19:00:00
R001035,U0129,M0004,5,2026-07-17 07:47:00
R001036,U0140,M0074,4,2026-09-13 19:00:00
R001037,U0189,M0022,5,2026-07-09 18:39:00
R001038,U0109,M0025,3,2026-09-14 12:36:00
R001039,U0199,M0085,4,2026-09-27 20:24:00
R001040,U0005,M0012,5,2026-07-25 05:21:00
R001041,U0009,M0058,3,2026-09-01 21:34:00
R001042,U0032,M0012,5,2026-08-03 17:19:00
R001043,U0193,M0062,4,2026-08-14 20:55:00
R001044,U0183,M0006,3,2026-07-15 06:04:00
R001045,U0073,M0023,5,2026-07-06 21:14:00
R001046,U0123,M0065,4,2026-08-01 03:22:00
R001047,U0016,M0021,5,2026-09-19 04:31:00
R001048,U0102,M0015,5,2026-07-10 23:57:00
R001049,U0004,M0064,3,2026-07-19 11:39:00
R001050,U0116,M0011,5,2026-08-11 16:15:00
R001051,U0049,M0031,5,2026-09-14 19:37:00
R001052,U0028,M0012,5,2026-08-14 06:46:00
R001053,U0106,M0064,4,2026-08-18 14:24:00
R001054,U0008,M0033,4,2026-07-25 20:58:00
R001055,U0199,M0008,4,2026-07-14 01:01:00
R001056,U0121,M0095,4,2026-07-23 02:08:00
R001057,U0062,M0009,5,2026-09-04 13:13:00
R001058,U0162,M0067,4,2026-07-04 01:47:00
R001059,U0069,M0020,5,2026-08-11 20:43:00
R001060,U0064,M0001,3,2026-07-26 03:54:00
R001061,U0091,M0012,5,2026-07-16 14:41:00
R001062,U0041,M0015,5,2026-07-31 15:48:00
R001063,U0050,M0056,5,2026-07-13 12:30:00
R001064,U0060,M0011,5,2026-08-16 06:55:00
R001065,U0149,M0085,5,2026-07-11 05:41:00
R001066,U0036,M0099,5,2026-08-02 23:57:00
R001067,U0105,M0052,4,2026-09-22 21:16:00
R001068,U0040,M0014,5,2026-08-31 07:34:00
R001069,U0013,M0018,5,2026-09-04 15:02:00
R001070,U0122,M0004,5,2026-08-16 02:06:00
R001071,U0023,M0051,4,2026-07-24 22:43:00
R001072,U0180,M0004,5,2026-09-03 16:19:00
R001073,U0063,M0003,5,2026-07-31 11:56:00
R001074,U0113,M0006,5,2026-07-13 22:11:00
R001075,U0067,M0050,4,2026-07-01 16:36:00
R001076,U0071,M0055,4,2026-09-24 02:29:00
R001077,U0191,M0009,5,2026-07-21 16:47:00
R001078,U0112,M0009,4,2026-09-24 15:42:00
R001079,U0149,M0014,5,2026-07-21 15:40:00
R001080,U0093,M0055,5,2026-07-12 01:07:00
R001081,U0139,M0006,3,2026-09-17 18:07:00
R001082,U0084,M0051,3,2026-08-13 22:19:00
R001083,U0022,M0066,5,2026-09-04 22:12:00
R001084,U0143,M0040,4,2026-07-21 02:01:00
R001085,U0162,M0010,3,2026-09-10 13:19:00
R001086,U0054,M0059,5,2026-07-01 03:03:00
R001087,U0173,M0026,4,2026-09-13 03:17:00
R001088,U0123,M0008,4,2026-07-03 17:04:00
R001089,U0019,M0066,3,2026-09-13 19:16:00
R001090,U0093,M0001,3,2026-09-06 08:59:00
R001091,U0114,M0082,3,2026-08-18 09:07:00
R001092,U0073,M0028,4,2026-09-21 01:42:00
R001093,U0008,M0007,4,2026-07-14 06:02:00
R001094,U0065,M0095,4,2026-09-06 19:56:00
R001095,U0026,M0007,5,2026-09-11 00:47:00
R001096,U0074,M0017,5,2026-07-23 01:05:00
R001097,U0052,M0010,4,2026-07-08 20:50:00
R001098,U0196,M0002,4,2026-07-29 12:47:00
R001099,U0050,M0009,3,2026-09-04 02:55:00
R001100,U0085,M0087,4,2026-09-03 02:15:00
R001101,U0195,M0034,5,2026-07-24 14:33:00
R001102,U0089,M0008,4,2026-07-16 05:17:00
R001103,U0177,M0057,4,2026-08-27 22:28:00
R001104,U0115,M0012,5,2026-08-20 12:59:00
R001105,U0177,M0014,5,2026-07-13 21:24:00
R001106,U0114,M0056,4,2026-09-23 17:46:00
R001107,U0069,M0053,5,2026-07-06 12:02:00
R001108,U0021,M0007,5,2026-07-16 07:49:00
R001109,U0030,M0007,5,2026-08-27 03:25:00
R001110,U0192,M0056,4,2026-09-24 13:43:00
R001111,U0015,M0008,4,2026-08-28 00:35:00
R001112,U0024,M0009,5,2026-07-24 05:24:00
R001113,U0015,M0024,4,2026-07-16 02:29:00
R001114,U0152,M0096,5,2026-09-24 11:22:00
R001115,U0056,M0001,4,2026-07-16 03:07:00
R001116,U0029,M0034,5,2026-08-14 09:08:00
R001117,U0118,M0032,5,2026-08-09 12:02:00
R001118,U0071,M0005,4,2026-09-13 22:58:00
R001119,U0135,M0087,3,2026-09-06 20:55:00
R001120,U0021,M0021,3,2026-08-08 08:32:00
R001121,U0137,M0002,5,2026-07-23 15:08:00
R001122,U0016,M0011,4,2026-07-10 10:06:00
R001123,U0170,M0066,5,2026-08-01 10:20:00
R001124,U0103,M0006,4,2026-07-07 23:07:00
R001125,U0177,M0009,4,2026-08-15 13:59:00
R001126,U0156,M0022,5,2026-09-20 14:35:00
R001127,U0194,M0050,4,2026-08-28 04:06:00
R001128,U0176,M0003,4,2026-08-18 16:31:00
R001129,U0115,M0040,5,2026-08-23 13:07:00
R001130,U0066,M0006,3,2026-08-12 04:51:00
R001131,U0145,M0077,3,2026-09-14 02:45:00
R001132,U0129,M0082,4,2026-07-26 02:32:00
R001133,U0049,M0092,4,2026-07-18 23:33:00
R001134,U0171,M0064,4,2026-07-07 05:11:00
R001135,U0164,M0080,5,2026-09-16 21:39:00
R001136,U0104,M0001,3,2026-07-04 22:54:00
R001137,U0051,M0040,5,2026-07-26 23:07:00
R001138,U0170,M0013,4,2026-09-21 03:33:00
R001139,U0150,M0002,5,2026-09-14 01:05:00
R001140,U0028,M0077,4,2026-08-07 09:16:00
R001141,U0185,M0022,5,2026-08-03 08:33:00
R001142,U0182,M0045,5,2026-09-06 14:00:00
R001143,U0126,M0007,5,2026-08-23 13:25:00
R001144,U0125,M0006,4,2026-09-07 21:29:00
R001145,U0005,M0001,5,2026-07-08 03:39:00
R001146,U0187,M0036,5,2026-07-21 09:47:00
R001147,U0150,M0010,4,2026-07-21 03:37:00
R001148,U0108,M0004,4,2026-09-26 10:25:00
R001149,U0184,M0010,4,2026-07-27 15:38:00
R001150,U0019,M0011,4,2026-09-18 05:33:00
R001151,U0168,M0082,5,2026-07-21 13:27:00
R001152,U0035,M0008,5,2026-07-30 12:36:00
R001153,U0165,M0010,5,2026-08-22 08:15:00
R001154,U0053,M0005,4,2026-08-06 12:35:00
R001155,U0054,M0045,5,2026-09-17 17:30:00
R001156,U0074,M0033,5,2026-07-11 16:48:00
R001157,U0036,M0003,4,2026-09-21 10:49:00
R001158,U0090,M0006,5,2026-07-17 05:16:00
R001159,U0001,M0092,3,2026-09-25 14:25:00
R001160,U0104,M0098,5,2026-07-21 06:42:00
R001161,U0031,M0014,5,2026-08-05 22:28:00
R001162,U0075,M0012,4,2026-07-01 03:25:00
R001163,U0142,M0022,5,2026-09-25 08:28:00
R001164,U0080,M0002,5,2026-07-24 13:23:00
R001165,U0024,M0002,4,2026-07-09 18:56:00
R001166,U0139,M0016,5,2026-07-05 01:32:00
R001167,U0039,M0030,4,2026-07-12 19:24:00
R001168,U0016,M0010,4,2026-08-06 07:29:00
R001169,U0048,M0010,4,2026-08-09 08:16:00
R001170,U0170,M0085,4,2026-07-24 17:38:00
R001171,U0126,M0002,5,2026-09-19 07:35:00
R001172,U0001,M0043,3,2026-09-24 12:19:00
R001173,U0185,M0002,4,2026-09-04 07:32:00
R001174,U0162,M0056,4,2026-08-24 10:55:00
R001175,U0160,M0038,3,2026-09-26 03:00:00
R001176,U0040,M0008,3,2026-08-28 06:37:00
R001177,U0065,M0069,4,2026-09-18 15:59:00
R001178,U0141,M0070,5,2026-07-04 06:50:00
R001179,U0067,M0002,4,2026-08-06 19:51:00
R001180,U0025,M0072,5,2026-07-17 18:47:00
R001181,U0049,M0004,5,2026-09-26 18:17:00
R001182,U0106,M0095,5,2026-09-08 20:43:00
R001183,U0036,M0010,5,2026-08-05 17:00:00
R001184,U0168,M0010,5,2026-09-22 21:08:00
R001185,U0199,M0005,4,2026-07-25 12:33:00
R001186,U0131,M0006,5,2026-08-30 21:17:00
R001187,U0140,M0007,4,2026-07-30 11:05:00
R001188,U0102,M0049,4,2026-09-07 06:46:00
R001189,U0067,M0001,5,2026-08-16 12:58:00
R001190,U0182,M0002,5,2026-07-13 21:45:00
R001191,U0157,M0006,5,2026-09-07 08:22:00
R001192,U0030,M0005,4,2026-07-28 05:14:00
R001193,U0019,M0003,4,2026-09-14 13:16:00
R001194,U0028,M0069,5,2026-07-29 16:05:00
R001195,U0131,M0070,3,2026-09-13 03:53:00
R001196,U0121,M0005,5,2026-07-11 02:49:00
R001197,U0144,M0004,4,2026-07-30 07:46:00
R001198,U0106,M0094,5,2026-07-26 01:04:00
R001199,U0105,M0068,5,2026-09-22 20:13:00
R001200,U0165,M0023,5,2026-07-04 19:08:00
R001201,U0137,M0097,5,2026-07-26 14:49:00
R001202,U0142,M0004,3,2026-08-27 01:28:00
R001203,U0091,M0091,4,2026-07-17 21:38:00
R001204,U0158,M0002,4,2026-07-31 16:34:00
R001205,U0179,M0058,4,2026-08-07 14:59:00
R001206,U0182,M0061,5,2026-07-19 09:58:00
R001207,U0025,M0025,4,2026-07-22 10:41:00
R001208,U0096,M0001,4,2026-08-02 18:43:00
R001209,U0187,M0066,5,2026-08-20 23:35:00
R001210,U0083,M0009,4,2026-08-24 20:14:00
R001211,U0002,M0026,5,2026-09-01 01:54:00
R001212,U0043,M0046,4,2026-08-27 12:08:00
R001213,U0008,M0073,4,2026-07-22 23:12:00
R001214,U0197,M0011,4,2026-09-01 06:59:00
R001215,U0004,M0050,4,2026-09-28 00:14:00
R001216,U0132,M0045,4,2026-09-05 17:25:00
R001217,U0096,M0071,5,2026-08-10 21:44:00
R001218,U0046,M0008,5,2026-07-14 03:52:00
R001219,U0112,M0077,4,2026-07-09 12:14:00
R001220,U0013,M0002,4,2026-08-11 16:57:00
R001221,U0116,M0003,3,2026-08-04 14:57:00
R001222,U0088,M0007,4,2026-07-21 08:16:00
R001223,U0069,M0051,4,2026-09-19 23:49:00
R001224,U0105,M0044,5,2026-08-07 20:31:00
R001225,U0170,M0008,3,2026-09-18 18:30:00
R001226,U0059,M0090,5,2026-07-11 19:03:00
R001227,U0190,M0004,5,2026-07-13 05:18:00
R001228,U0158,M0002,4,2026-07-21 11:34:00
R001229,U0027,M0056,5,2026-07-01 13:47:00
R001230,U0187,M0072,5,2026-08-11 04:47:00
R001231,U0022,M0088,3,2026-09-16 07:31:00
R001232,U0146,M0053,5,2026-07-13 15:58:00
R001233,U0086,M0011,4,2026-07-12 04:39:00
R001234,U0163,M0010,4,2026-09-16 15:32:00
R001235,U0049,M0025,5,2026-08-18 17:05:00
R001236,U0150,M0032,4,2026-07-30 01:33:00
R001237,U0048,M0011,5,2026-07-26 17:20:00
R001238,U0085,M0010,5,2026-09-22 22:38:00
R001239,U0094,M0010,5,2026-08-27 07:57:00
R001240,U0065,M0019,4,2026-08-01 12:04:00
R001241,U0143,M0059,5,2026-09-10 22:26:00
R001242,U0174,M0010,4,2026-08-13 15:49:00
R001243,U0185,M0069,4,2026-08-20 06:41:00
R001244,U0057,M0063,2,2026-08-06 19:15:00
R001245,U0008,M0005,5,2026-07-10 11:37:00
R001246,U0032,M0012,4,2026-07-16 07:59:00
R001247,U0033,M0077,4,2026-08-22 17:50:00
R001248,U0137,M0073,5,2026-08-23 09:33:00
R001249,U0192,M0048,4,2026-08-27 16:44:00
R001250,U0126,M0011,4,2026-09-07 10:24:00
R001251,U0076,M0044,4,2026-07-14 19:19:00
R001252,U0052,M0011,3,2026-08-27 20:08:00
R001253,U0190,M0002,5,2026-09-03 19:25:00
R001254,U0039,M0100,5,2026-07-15 19:15:00
R001255,U0123,M0100,3,2026-07-31 18:31:00
R001256,U0098,M0006,5,2026-08-04 12:44:00
R001257,U0160,M0028,4,2026-08-11 08:38:00
R001258,U0113,M0004,4,2026-09-05 20:14:00
R001259,U0069,M0009,5,2026-08-18 11:42:00
R001260,U0021,M0036,4,2026-09-19 07:05:00
R001261,U0181,M0016,4,2026-07-06 19:19:00
R001262,U0041,M0031,4,2026-09-28 20:09:00
R001263,U0059,M0002,3,2026-07-19 20:30:00
R001264,U0170,M0006,5,2026-09-17 07:30:00
R001265,U0107,M0005,3,2026-08-15 16:37:00
R001266,U0086,M0003,4,2026-08-31 19:53:00
R001267,U0122,M0002,5,2026-09-03 01:02:00
R001268,U0051,M0001,4,2026-08-18 14:53:00
R001269,U0069,M0005,5,2026-09-27 06:53:00
R001270,U0180,M0007,4,2026-09-11 21:06:00
R001271,U0036,M0004,4,2026-07-24 01:31:00
R001272,U0103,M0005,4,2026-07-23 21:36:00
R001273,U0150,M0004,5,2026-07-11 21:55:00
R001274,U0144,M0044,5,2026-08-18 01:53:00
R001275,U0101,M0011,4,2026-09-04 06:24:00
R001276,U0063,M0005,5,2026-08-01 10:25:00
R001277,U0082,M0026,4,2026-07-15 02:57:00
R001278,U0068,M0008,5,2026-08-17 21:26:00
R001279,U0057,M0099,3,2026-07-01 22:19:00
R001280,U0139,M0004,4,2026-09-27 08:32:00
R001281,U0194,M0010,5,2026-09-24 19:14:00
R001282,U0047,M0060,5,2026-09-09 16:28:00
R001283,U0115,M0012,4,2026-09-25 15:45:00
R001284,U0035,M0048,4,2026-07-07 12:43:00
R001285,U0188,M0049,4,2026-08-16 05:09:00
R001286,U0196,M0027,3,2026-09-06 09:08:00
R001287,U0179,M0002,5,2026-09-24 01:47:00
R001288,U0128,M0011,3,2026-07-06 21:14:00
R001289,U0072,M0075,4,2026-09-07 20:10:00
R001290,U0182,M0004,3,2026-08-16 19:47:00
R001291,U0077,M0085,5,2026-09-11 08:04:00
R001292,U0024,M0048,4,2026-07-24 12:04:00
R001293,U0123,M0064,5,2026-09-15 16:59:00
R001294,U0191,M0006,4,2026-08-11 06:32:00
R001295,U0158,M0032,4,2026-07-21 17:58:00
R001296,U0068,M0006,4,2026-07-05 13:24:00
R001297,U0054,M0027,5,2026-07-02 16:53:00
R001298,U0148,M0044,3,2026-09-18 23:47:00
R001299,U0071,M0047,5,2026-09-13 22:18:00
R001300,U0075,M0073,4,2026-08-07 20:40:00
R001301,U0044,M0036,5,2026-09-13 03:10:00
R001302,U0041,M0026,5,2026-08-24 08:25:00
R001303,U0146,M0009,2,2026-07-29 16:15:00
R001304,U0030,M0083,4,2026-08-11 09:02:00
R001305,U0099,M0079,3,2026-09-21 09:58:00
R001306,U0054,M0019,4,2026-07-08 02:55:00
R001307,U0179,M0032,4,2026-09-17 04:32:00
R001308,U0169,M0003,5,2026-07-21 09:52:00
R001309,U0164,M0026,3,2026-09-02 03:33:00
R001310,U0133,M0005,5,2026-08-09 09:34:00
R001311,U0158,M0027,4,2026-07-30 11:25:00
R001312,U0002,M0095,4,2026-09-23 20:43:00
R001313,U0002,M0002,4,2026-09-14 18:38:00
R001314,U0048,M0025,4,2026-09-26 11:52:00
R001315,U0014,M0005,5,2026-07-19 04:03:00
R001316,U0041,M0006,4,2026-09-22 22:04:00
R001317,U0042,M0023,5,2026-08-12 02:43:00
R001318,U0023,M0011,3,2026-09-17 15:27:00
R001319,U0189,M0007,5,2026-08-22 03:07:00
R001320,U0119,M0009,5,2026-08-29 22:29:00
R001321,U0168,M0041,4,2026-09-01 14:26:00
R001322,U0102,M0025,5,2026-09-24 19:17:00
R001323,U0198,M0002,5,2026-09-23 09:36:00
R001324,U0189,M0078,5,2026-07-16 12:55:00
R001325,U0035,M0006,4,2026-08-15 14:43:00
R001326,U0164,M0011,3,2026-07-25 00:28:00
R001327,U0082,M0012,4,2026-09-28 16:23:00
R001328,U0185,M0026,4,2026-09-27 16:10:00
R001329,U0037,M0003,5,2026-08-01 01:40:00
R001330,U0100,M0100,5,2026-08-26 22:19:00
R001331,U0046,M0003,5,2026-08-03 23:53:00
R001332,U0163,M0090,5,2026-07-21 14:19:00
R001333,U0031,M0093,5,2026-08-14 16:16:00
R001334,U0174,M0017,3,2026-09-06 10:51:00
R001335,U0027,M0008,5,2026-08-05 16:44:00
R001336,U0088,M0011,4,2026-09-08 19:08:00
R001337,U0148,M0037,5,2026-09-07 15:01:00
R001338,U0100,M0004,3,2026-07-17 03:10:00
R001339,U0124,M0042,4,2026-08-14 09:44:00
R001340,U0165,M0096,4,2026-08-21 13:13:00
R001341,U0031,M0077,5,2026-07-02 02:02:00
R001342,U0068,M0015,3,2026-09-04 03:52:00
R001343,U0197,M0097,4,2026-09-07 07:54:00
R001344,U0193,M0051,5,2026-09-07 22:14:00
R001345,U0009,M0082,5,2026-08-21 23:18:00
R001346,U0158,M0002,5,2026-07-10 21:30:00
R001347,U0118,M0088,4,2026-08-02 22:27:00
R001348,U0168,M0067,4,2026-09-07 00:35:00
R001349,U0066,M0018,4,2026-09-10 01:32:00
R001350,U0088,M0045,3,2026-09-24 16:26:00
R001351,U0068,M0016,5,2026-07-31 00:57:00
R001352,U0149,M0037,5,2026-07-19 20:55:00
R001353,U0061,M0084,5,2026-07-17 15:50:00
R001354,U0068,M0011,5,2026-09-24 21:55:00
R001355,U0156,M0063,5,2026-08-08 13:16:00
R001356,U0003,M0012,5,2026-08-29 12:17:00
R001357,U0026,M0083,5,2026-09-14 16:19:00
R001358,U0197,M0010,4,2026-09-16 01:52:00
R001359,U0195,M0058,4,2026-09-28 23:05:00
R001360,U0078,M0001,4,2026-07-27 05:42:00
R001361,U0145,M0053,4,2026-09-23 19:23:00
R001362,U0014,M0004,4,2026-07-31 16:53:00
R001363,U0066,M0008,5,2026-07-24 19:35:00
R001364,U0175,M0002,5,2026-09-04 10:39:00
R001365,U0185,M0045,5,2026-08-07 20:39:00
R001366,U0062,M0012,2,2026-07-26 00:47:00
R001367,U0114,M0008,4,2026-09-04 08:03:00
R001368,U0036,M0011,5,2026-08-24 20:14:00
R001369,U0180,M0095,4,2026-07-18 14:43:00
R001370,U0052,M0010,4,2026-07-30 22:06:00
R001371,U0036,M0005,5,2026-07-19 08:16:00
R001372,U0015,M0018,4,2026-09-09 21:49:00
R001373,U0170,M0029,5,2026-09-15 10:31:00
R001374,U0150,M0034,4,2026-08-10 17:12:00
R001375,U0158,M0083,4,2026-07-30 19:12:00
R001376,U0111,M0094,5,2026-07-14 02:32:00
R001377,U0181,M0009,4,2026-07-20 12:44:00
R001378,U0029,M0039,4,2026-07-08 13:40:00
R001379,U0001,M0004,5,2026-08-08 07:50:00
R001380,U0069,M0008,4,2026-07-08 04:37:00
R001381,U0131,M0007,5,2026-09-13 01:35:00
R001382,U0198,M0008,4,2026-09-21 00:48:00
R001383,U0163,M0019,4,2026-09-12 05:10:00
R001384,U0116,M0011,5,2026-08-13 12:41:00
R001385,U0144,M0036,5,2026-09-03 02:56:00
R001386,U0053,M0062,5,2026-08-01 04:18:00
R001387,U0068,M0080,3,2026-07-31 13:17:00
R001388,U0067,M0011,4,2026-09-12 15:01:00
R001389,U0014,M0028,5,2026-08-19 01:31:00
R001390,U0019,M0072,4,2026-08-03 02:54:00
R001391,U0032,M0096,5,2026-08-21 06:18:00
R001392,U0196,M0003,5,2026-09-06 04:33:00
R001393,U0080,M0004,5,2026-08-16 16:56:00
R001394,U0028,M0025,5,2026-07-26 02:48:00
R001395,U0122,M0029,3,2026-09-05 20:03:00
R001396,U0129,M0002,4,2026-09-18 00:59:00
R001397,U0144,M0026,3,2026-09-02 22:53:00
R001398,U0048,M0003,4,2026-08-09 03:58:00
R001399,U0144,M0068,5,2026-07-11 11:53:00
R001400,U0182,M0006,5,2026-07-12 17:24:00
R001401,U0062,M0009,4,2026-09-03 00:49:00
R001402,U0026,M0020,5,2026-07-13 16:05:00
R001403,U0143,M0049,5,2026-07-31 10:27:00
R001404,U0160,M0083,4,2026-08-23 18:35:00
R001405,U0055,M0034,5,2026-09-11 00:22:00
R001406,U0178,M0008,5,2026-08-24 14:12:00
R001407,U0032,M0090,5,2026-09-24 07:51:00
R001408,U0071,M0047,4,2026-07-07 19:55:00
R001409,U0157,M0031,4,2026-09-26 22:53:00
R001410,U0198,M0007,5,2026-08-16 05:55:00
R001411,U0066,M0099,5,2026-08-25 01:38:00
R001412,U0076,M0001,5,2026-08-09 15:19:00
R001413,U0152,M0023,4,2026-08-28 21:57:00
R001414,U0110,M0005,4,2026-08-02 12:40:00
R001415,U0050,M0056,5,2026-07-22 01:59:00
R001416,U0008,M0005,3,2026-09-22 17:39:00
R001417,U0100,M0060,5,2026-07-24 05:02:00
R001418,U0001,M0032,5,2026-08-30 18:38:00
R001419,U0076,M0010,5,2026-08-08 01:04:00
R001420,U0097,M0066,5,2026-08-02 18:27:00
R001421,U0020,M0028,4,2026-09-22 06:33:00
R001422,U0091,M0011,5,2026-08-26 15:50:00
R001423,U0023,M0035,3,2026-08-03 13:07:00
R001424,U0128,M0039,4,2026-08-25 00:54:00
R001425,U0046,M0012,4,2026-08-18 06:51:00
R001426,U0102,M0007,4,2026-08-09 15:04:00
R001427,U0015,M0040,5,2026-09-02 23:23:00
R001428,U0071,M0063,5,2026-07-22 09:24:00
R001429,U0027,M0012,5,2026-09-26 06:44:00
R001430,U0148,M0004,4,2026-08-23 22:10:00
R001431,U0016,M0004,4,2026-09-04 01:02:00
R001432,U0151,M0049,3,2026-08-01 16:03:00
R001433,U0043,M0062,4,2026-08-10 07:59:00
R001434,U0195,M0005,4,2026-08-24 13:07:00
R001435,U0140,M0012,5,2026-07-06 12:16:00
R001436,U0023,M0099,5,2026-08-20 22:11:00
R001437,U0161,M0006,4,2026-09-03 01:41:00
R001438,U0186,M0044,5,2026-07-03 22:22:00
R001439,U0172,M0095,4,2026-07-25 14:07:00
R001440,U0087,M0007,5,2026-07-08 10:41:00
R001441,U0073,M0038,5,2026-07-02 12:27:00
R001442,U0022,M0004,5,2026-08-16 01:41:00
R001443,U0022,M0036,5,2026-07-23 11:52:00
R001444,U0155,M0011,4,2026-07-15 21:26:00
R001445,U0048,M0039,4,2026-07-26 16:17:00
R001446,U0067,M0088,4,2026-07-18 03:28:00
R001447,U0081,M0088,5,2026-09-17 22:21:00
R001448,U0022,M0023,3,2026-07-25 19:55:00
R001449,U0039,M0094,3,2026-09-25 03:13:00
R001450,U0016,M0017,4,2026-08-11 05:10:00
R001451,U0075,M0069,5,2026-07-20 03:19:00
R001452,U0061,M0002,5,2026-08-06 14:36:00
R001453,U0151,M0038,5,2026-08-27 05:44:00
R001454,U0134,M0002,5,2026-09-04 18:57:00
R001455,U0134,M0040,5,2026-08-27 15:43:00
R001456,U0165,M0056,5,2026-09-24 03:26:00
R001457,U0171,M0059,5,2026-07-29 19:46:00
R001458,U0056,M0073,5,2026-09-14 16:06:00
R001459,U0140,M0069,4,2026-08-26 23:19:00
R001460,U0060,M0050,4,2026-07-10 15:18:00
R001461,U0004,M0005,4,2026-07-07 01:39:00
R001462,U0064,M0055,5,2026-09-14 15:09:00
R001463,U0170,M0100,5,2026-07-20 07:04:00
R001464,U0197,M0056,4,2026-08-03 14:22:00
R001465,U0166,M0002,5,2026-07-22 10:08:00
R001466,U0097,M0083,5,2026-08-28 13:55:00
R001467,U0118,M0088,5,2026-09-25 03:45:00
R001468,U0126,M0003,3,2026-07-31 10:15:00
R001469,U0117,M0025,5,2026-09-03 15:28:00
R001470,U0139,M0016,5,2026-09-25 14:41:00
R001471,U0084,M0017,5,2026-07-08 20:16:00
R001472,U0094,M0061,4,2026-07-21 11:19:00
R001473,U0184,M0094,3,2026-08-31 16:02:00
R001474,U0032,M0073,4,2026-09-13 07:02:00
R001475,U0169,M0011,4,2026-07-12 02:45:00
R001476,U0085,M0018,5,2026-09-15 18:45:00
R001477,U0129,M0004,5,2026-08-31 13:17:00
R001478,U0158,M0007,4,2026-08-27 10:08:00
R001479,U0155,M0065,4,2026-07-01 18:57:00
R001480,U0126,M0008,4,2026-07-07 16:32:00
R001481,U0005,M0003,5,2026-09-22 14:17:00
R001482,U0076,M0039,4,2026-09-26 07:26:00
R001483,U0098,M0036,4,2026-09-16 12:49:00
R001484,U0007,M0004,5,2026-07-09 23:50:00
R001485,U0163,M0019,4,2026-09-07 15:58:00
R001486,U0109,M0010,3,2026-07-30 18:32:00
R001487,U0128,M0005,5,2026-07-31 22:21:00
R001488,U0144,M0078,5,2026-07-17 22:07:00
R001489,U0029,M0006,4,2026-09-15 05:45:00
R001490,U0109,M0011,3,2026-07-08 22:17:00
R001491,U0016,M0070,4,2026-07-09 01:43:00
R001492,U0089,M0009,4,2026-08-26 13:40:00
R001493,U0108,M0024,5,2026-07-16 21:30:00
R001494,U0031,M0004,3,2026-07-02 00:04:00
R001495,U0081,M0068,4,2026-09-13 10:07:00
R001496,U0140,M0009,5,2026-08-26 02:41:00
R001497,U0031,M0049,5,2026-09-17 03:53:00
R001498,U0146,M0071,4,2026-07-06 03:40:00
R001499,U0028,M0013,3,2026-07-26 17:02:00
R001500,U0118,M0038,5,2026-09-04 05:50:00
R001501,U0066,M0006,4,2026-07-01 03:10:00
R001502,U0038,M0005,4,2026-09-18 18:04:00
R001503,U0114,M0019,5,2026-09-12 02:13:00
R001504,U0096,M0005,3,2026-09-12 23:55:00
R001505,U0078,M0044,4,2026-09-08 20:18:00
R001506,U0016,M0004,4,2026-07-03 12:00:00
R001507,U0153,M0009,4,2026-07-09 19:12:00
R001508,U0196,M0001,4,2026-07-29 18:46:00
R001509,U0038,M0016,4,2026-07-22 04:16:00
R001510,U0116,M0003,5,2026-07-05 12:09:00
R001511,U0060,M0098,5,2026-07-21 12:16:00
R001512,U0166,M0005,4,2026-08-07 16:34:00
R001513,U0138,M0008,4,2026-07-13 08:37:00
R001514,U0001,M0012,5,2026-08-08 07:23:00
R001515,U0116,M0080,5,2026-09-09 15:51:00
R001516,U0023,M0011,5,2026-07-09 03:49:00
R001517,U0112,M0005,4,2026-09-26 15:34:00
R001518,U0011,M0050,5,2026-07-10 09:14:00
R001519,U0128,M0009,4,2026-08-16 11:49:00
R001520,U0091,M0068,3,2026-09-17 13:20:00
R001521,U0131,M0038,4,2026-09-04 18:55:00
R001522,U0171,M0067,4,2026-07-31 00:38:00
R001523,U0045,M0078,5,2026-08-28 09:56:00
R001524,U0143,M0029,5,2026-09-01 01:50:00
R001525,U0184,M0038,4,2026-08-25 01:44:00
R001526,U0116,M0085,4,2026-08-05 11:55:00
R001527,U0091,M0017,5,2026-09-28 02:54:00
R001528,U0040,M0009,4,2026-08-03 03:12:00
R001529,U0085,M0055,5,2026-08-21 20:52:00
R001530,U0093,M0037,3,2026-08-31 17:48:00
R001531,U0157,M0073,3,2026-07-18 00:50:00
R001532,U0065,M0012,4,2026-08-26 03:27:00
R001533,U0167,M0006,4,2026-08-06 14:50:00
R001534,U0027,M0003,5,2026-08-17 00:12:00
R001535,U0071,M0011,5,2026-09-10 00:28:00
R001536,U0064,M0009,4,2026-09-23 04:40:00
R001537,U0149,M0027,5,2026-08-22 03:25:00
R001538,U0042,M0048,5,2026-07-11 22:55:00
R001539,U0169,M0017,5,2026-08-04 16:30:00
R001540,U0159,M0004,4,2026-07-10 10:13:00
R001541,U0136,M0096,5,2026-08-30 14:55:00
R001542,U0039,M0003,4,2026-07-29 17:53:00
R001543,U0056,M0057,5,2026-09-22 23:24:00
R001544,U0105,M0011,4,2026-08-31 20:12:00
R001545,U0044,M0004,4,2026-07-16 09:45:00
R001546,U0188,M0003,4,2026-08-04 21:14:00
R001547,U0064,M0006,5,2026-09-27 14:13:00
R001548,U0035,M0096,3,2026-08-10 12:13:00
R001549,U0039,M0030,4,2026-09-23 20:51:00
R001550,U0156,M0090,3,2026-09-17 04:50:00
