watch_id,user_id,movie_id,watch_timestamp,watch_duration,device
W003869,U0001,M0083,2026-08-01 16:40:00,106,TV
W003870,U0110,M0093,2026-08-16 02:25:00,84,Web
W003871,U0017,M0005,2026-08-19 09:40:00,79,Mobile
W003872,U0057,M0008,2026-09-19 03:28:00,160,TV
W003873,U0140,M0012,2026-08-01 12:05:00,72,Web
W003874,U0176,M0003,2026-07-14 08:03:00,84,Mobile
W003875,U0093,M0003,2026-07-07 10:21:00,115,Tablet
W003876,U0146,M0051,2026-08-28 15:06:00,135,Mobile
W003877,U0102,M0007,2026-09-24 19:48:00,120,Mobile
W003878,U0019,M0003,2026-09-04 06:35:00,80,Tablet
W003879,U0123,M0075,2026-07-05 00:18:00,96,Tablet
W003880,U0129,M0072,2026-09-02 04:54:00,81,TV
W003881,U0184,M0052,2026-08-30 06:37:00,81,Web
W003882,U0149,M0008,2026-09-17 10:49:00,169,TV
W003883,U0006,M0013,2026-08-05 17:42:00,73,TV
W003884,U0086,M0008,2026-07-01 17:35:00,137,TV
W003885,U0042,M0007,2026-09-14 09:45:00,114,Tablet
W003886,U0081,M0066,2026-07-12 20:00:00,123,Tablet
W003887,U0048,M0087,2026-07-10 15:03:00,80,Mobile
W003888,U0161,M0036,2026-08-30 05:03:00,110,TV
W003889,U0057,M0049,2026-07-29 00:12:00,81,Mobile
W003890,U0189,M0038,2026-08-22 00:03:00,99,Mobile
W003891,U0165,M0008,2026-09-15 08:40:00,128,Mobile
W003892,U0164,M0004,2026-08-16 11:03:00,73,Web
W003893,U0063,M0057,2026-07-14 18:53:00,95,Tablet
W003894,U0101,M0003,2026-07-21 00:28:00,91,TV
W003895,U0158,M0027,2026-07-26 15:08:00,86,Tablet
W003896,U0086,M0011,2026-07-30 10:12:00,79,TV
W003897,U0023,M0023,2026-08-24 00:20:00,106,Web
W003898,U0043,M0007,2026-07-05 05:25:00,62,TV
W003899,U0062,M0007,2026-08-31 01:54:00,97,Mobile
W003900,U0178,M0013,2026-08-11 15:35:00,80,Web
W003901,U0091,M0036,2026-07-08 01:49:00,104,Mobile
W003902,U0178,M0005,2026-07-01 02:23:00,112,Tablet
W003903,U0030,M0086,2026-09-11 22:08:00,101,Mobile
W003904,U0047,M0032,2026-08-09 06:30:00,79,TV
W003905,U0026,M0023,2026-07-07 03:30:00,85,Mobile
W003906,U0134,M0002,2026-09-04 18:57:00,134,Mobile
W003907,U0176,M0004,2026-08-21 11:26:00,95,Mobile
W003908,U0129,M0011,2026-07-20 05:53:00,94,Web
W003909,U0086,M0048,2026-09-05 11:25:00,78,Tablet
W003910,U0177,M0004,2026-07-16 05:51:00,80,Mobile
W003911,U0098,M0076,2026-09-03 12:27:00,154,Web
W003912,U0061,M0009,2026-08-18 16:40:00,98,TV
W003913,U0018,M0009,2026-08-25 09:37:00,101,Tablet
W003914,U0045,M0012,2026-07-26 03:10:00,64,Web
W003915,U0080,M0029,2026-08-29 20:01:00,87,TV
W003916,U0185,M0008,2026-07-15 19:00:00,148,Mobile
W003917,U0014,M0026,2026-08-20 04:06:00,90,TV
W003918,U0161,M0058,2026-07-13 07:30:00,84,TV
W003919,U0016,M0070,2026-07-09 01:43:00,81,Web
W003920,U0168,M0044,2026-09-05 13:12:00,100,TV
W003921,U0192,M0072,2026-07-07 00:15:00,80,Web
W003922,U0148,M0036,2026-09-02 19:34:00,127,Mobile
W003923,U0173,M0005,2026-09-05 23:12:00,85,Mobile
W003924,U0163,M0042,2026-09-28 01:56:00,86,Mobile
W003925,U0071,M0017,2026-07-20 22:27:00,95,Tablet
W003926,U0128,M0007,2026-09-16 09:54:00,85,TV
W003927,U0179,M0002,2026-07-23 04:22:00,96,TV
W003928,U0129,M0068,2026-08-08 00:58:00,130,Web
W003929,U0013,M0008,2026-07-24 01:42:00,135,Mobile
W003930,U0089,M0054,2026-09-24 02:19:00,105,Tablet
W003931,U0117,M0011,2026-08-02 09:23:00,70,TV
W003932,U0034,M0005,2026-09-01 05:45:00,101,Mobile
W003933,U0167,M0023,2026-08-24 10:49:00,132,Mobile
W003934,U0121,M0093,2026-08-04 10:00:00,95,Mobile
W003935,U0041,M0052,2026-07-11 20:41:00,73,TV
W003936,U0190,M0077,2026-07-07 02:06:00,124,Tablet
W003937,U0101,M0019,2026-07-14 17:30:00,102,TV
W003938,U0031,M0007,2026-08-14 07:32:00,80,Mobile
W003939,U0129,M0020,2026-08-03 09:29:00,94,Tablet
W003940,U0101,M0011,2026-09-25 20:08:00,110,Mobile
W003941,U0099,M0060,2026-09-02 18:06:00,113,Tablet
W003942,U0093,M0002,2026-07-06 12:02:00,110,Web
W003943,U0149,M0087,2026-09-09 21:19:00,94,Mobile
W003944,U0113,M0008,2026-08-05 15:16:00,122,TV
W003945,U0176,M0097,2026-08-25 00:53:00,86,Tablet
W003946,U0089,M0033,2026-07-28 12:23:00,45,Tablet
W003947,U0043,M0001,2026-07-18 06:33:00,116,TV
W003948,U0112,M0001,2026-07-09 01:14:00,117,Web
W003949,U0038,M0071,2026-07-20 16:49:00,144,Web
W003950,U0168,M0100,2026-07-25 06:17:00,105,TV
W003951,U0026,M0059,2026-08-18 14:06:00,74,Mobile
W003952,U0190,M0008,2026-07-14 10:15:00,92,TV
W003953,U0186,M0095,2026-09-21 14:19:00,128,Tablet
W003954,U0068,M0053,2026-07-19 07:07:00,81,Web
W003955,U0062,M0009,2026-09-04 13:13:00,104,Tablet
W003956,U0048,M0004,2026-08-30 16:27:00,77,Mobile
W003957,U0094,M0061,2026-07-21 11:19:00,107,Mobile
W003958,U0177,M0059,2026-07-08 01:24:00,101,Mobile
W003959,U0181,M0004,2026-09-16 05:13:00,78,Mobile
W003960,U0096,M0077,2026-08-03 15:49:00,107,Tablet
W003961,U0200,M0004,2026-09-22 09:19:00,78,Tablet
W003962,U0085,M0008,2026-08-06 12:49:00,111,Web
W003963,U0185,M0007,2026-09-25 04:43:00,108,Tablet
W003964,U0095,M0010,2026-09-17 00:40:00,174,Web
W003965,U0101,M0009,2026-09-23 18:13:00,76,Tablet
W003966,U0017,M0001,2026-07-19 23:44:00,78,Web
W003967,U0033,M0037,2026-07-17 02:50:00,82,Mobile
W003968,U0147,M0006,2026-09-23 05:20:00,88,Web
W003969,U0131,M0070,2026-09-13 03:53:00,68,TV
W003970,U0083,M0007,2026-08-22 09:40:00,119,Tablet
W003971,U0102,M0090,2026-09-15 20:16:00,104,TV
W003972,U0004,M0008,2026-09-18 04:47:00,139,Web
W003973,U0035,M0063,2026-08-03 11:46:00,135,Mobile
W003974,U0069,M0033,2026-08-05 00:37:00,50,Mobile
W003975,U0074,M0023,2026-08-30 18:36:00,134,TV
W003976,U0064,M0016,2026-09-24 15:33:00,125,Tablet
W003977,U0030,M0095,2026-09-09 16:50:00,118,Mobile
W003978,U0116,M0011,2026-07-21 00:37:00,103,Tablet
W003979,U0058,M0046,2026-09-26 11:26:00,132,Mobile
W003980,U0137,M0081,2026-08-15 02:50:00,107,Web
W003981,U0043,M0013,2026-09-23 19:48:00,103,Tablet
W003982,U0024,M0084,2026-07-29 23:24:00,102,TV
W003983,U0054,M0009,2026-09-13 05:48:00,95,TV
W003984,U0111,M0004,2026-07-24 15:27:00,86,Web
W003985,U0175,M0007,2026-07-05 10:11:00,102,TV
W003986,U0166,M0005,2026-09-01 22:36:00,95,Tablet
W003987,U0088,M0016,2026-07-21 06:11:00,149,TV
W003988,U0148,M0008,2026-08-06 10:28:00,125,Web
W003989,U0105,M0032,2026-07-18 17:56:00,61,Mobile
W003990,U0166,M0093,2026-09-23 04:41:00,82,Web
W003991,U0040,M0005,2026-09-23 20:55:00,83,Web
W003992,U0084,M0082,2026-07-04 07:26:00,77,Mobile
W003993,U0039,M0004,2026-09-16 22:41:00,76,Mobile
W003994,U0080,M0036,2026-07-30 02:35:00,80,Tablet
W003995,U0170,M0035,2026-07-11 21:57:00,117,TV
W003996,U0147,M0090,2026-09-09 00:25:00,124,TV
W003997,U0196,M0003,2026-08-18 03:48:00,107,Tablet
W003998,U0043,M0046,2026-07-19 01:32:00,76,Mobile
W003999,U0051,M0010,2026-08-26 15:43:00,119,Tablet
W004000,U0046,M0015,2026-08-24 16:45:00,115,TV
W004001,U0148,M0012,2026-09-10 08:52:00,71,Web
W004002,U0158,M0004,2026-09-14 07:08:00,98,TV
W004003,U0061,M0011,2026-07-16 09:08:00,105,Tablet
W004004,U0059,M0033,2026-09-20 08:08:00,95,TV
W004005,U0001,M0088,2026-08-03 02:16:00,110,TV
W004006,U0091,M0056,2026-07-12 18:14:00,104,TV
W004007,U0109,M0011,2026-07-08 22:17:00,41,Tablet
W004008,U0102,M0059,2026-09-21 14:14:00,76,Mobile
W004009,U0142,M0004,2026-07-05 03:31:00,71,Tablet
W004010,U0031,M0022,2026-09-14 12:38:00,118,TV
W004011,U0098,M0052,2026-07-09 23:32:00,78,Tablet
W004012,U0026,M0005,2026-08-28 16:36:00,88,TV
W004013,U0143,M0029,2026-09-03 06:28:00,89,Tablet
W004014,U0182,M0075,2026-08-18 14:49:00,108,Web
W004015,U0200,M0011,2026-08-13 13:14:00,95,Web
W004016,U0034,M0015,2026-07-20 02:21:00,110,TV
W004017,U0177,M0014,2026-07-13 21:24:00,126,Mobile
W004018,U0163,M0019,2026-09-07 15:58:00,119,Web
W004019,U0065,M0019,2026-08-01 12:04:00,106,TV
W004020,U0184,M0035,2026-07-17 06:14:00,129,Web
W004021,U0104,M0047,2026-08-04 07:37:00,146,Web
W004022,U0055,M0007,2026-08-29 17:14:00,120,Mobile
W004023,U0100,M0060,2026-09-14 19:58:00,147,Tablet
W004024,U0063,M0065,2026-09-16 19:57:00,86,Mobile
W004025,U0137,M0017,2026-07-25 17:13:00,64,Web
W004026,U0027,M0056,2026-07-01 13:47:00,145,Tablet
W004027,U0172,M0097,2026-07-21 20:30:00,106,Mobile
W004028,U0168,M0001,2026-07-14 12:23:00,74,Mobile
W004029,U0169,M0008,2026-07-21 00:03:00,138,Mobile
W004030,U0131,M0087,2026-08-30 10:27:00,82,Tablet
W004031,U0059,M0006,2026-08-29 18:54:00,69,Web
W004032,U0122,M0093,2026-08-02 21:46:00,85,Web
W004033,U0065,M0015,2026-09-11 18:03:00,103,Mobile
W004034,U0095,M0070,2026-08-08 23:14:00,107,Web
W004035,U0019,M0032,2026-08-21 12:56:00,72,Web
W004036,U0110,M0080,2026-07-02 12:56:00,68,Mobile
W004037,U0148,M0004,2026-08-23 22:10:00,112,Tablet
W004038,U0141,M0006,2026-08-02 13:31:00,71,TV
W004039,U0016,M0001,2026-09-12 03:06:00,118,Web
W004040,U0044,M0010,2026-09-27 20:57:00,135,TV
W004041,U0171,M0059,2026-07-07 11:21:00,60,Mobile
W004042,U0035,M0080,2026-07-14 14:57:00,76,Web
W004043,U0019,M0044,2026-08-22 00:37:00,80,Tablet
W004044,U0119,M0001,2026-08-06 22:53:00,137,Mobile
W004045,U0145,M0011,2026-07-20 15:01:00,106,Tablet
W004046,U0060,M0040,2026-09-11 15:01:00,146,TV
W004047,U0034,M0005,2026-08-29 08:23:00,63,Tablet
W004048,U0087,M0007,2026-08-29 01:12:00,113,Tablet
W004049,U0091,M0062,2026-09-15 12:26:00,100,Web
W004050,U0052,M0095,2026-08-24 20:26:00,115,Mobile
W004051,U0162,M0012,2026-07-30 22:18:00,70,Web
W004052,U0047,M0055,2026-07-12 08:23:00,120,TV
W004053,U0012,M0022,2026-07-12 00:26:00,104,Mobile
W004054,U0199,M0007,2026-08-14 06:18:00,84,Tablet
W004055,U0070,M0085,2026-08-21 05:58:00,117,Web
W004056,U0123,M0032,2026-09-03 17:07:00,45,Mobile
W004057,U0001,M0012,2026-08-08 07:23:00,91,Web
W004058,U0080,M0003,2026-08-15 04:25:00,93,Tablet
W004059,U0077,M0005,2026-08-23 23:36:00,72,Mobile
W004060,U0108,M0039,2026-08-05 02:28:00,128,Web
W004061,U0110,M0045,2026-07-24 09:16:00,80,Tablet
W004062,U0063,M0004,2026-07-29 15:32:00,85,TV
W004063,U0121,M0042,2026-07-04 10:12:00,73,Web
W004064,U0145,M0011,2026-08-26 02:40:00,80,TV
W004065,U0119,M0006,2026-07-08 04:44:00,93,Web
W004066,U0036,M0006,2026-07-21 06:34:00,90,Web
W004067,U0053,M0015,2026-09-02 05:38:00,78,Mobile
W004068,U0046,M0005,2026-08-01 20:04:00,101,Mobile
W004069,U0042,M0023,2026-08-12 02:43:00,98,Web
W004070,U0061,M0010,2026-09-16 16:07:00,142,Web
W004071,U0158,M0084,2026-09-22 09:23:00,55,Web
W004072,U0157,M0006,2026-08-01 17:42:00,68,Web
W004073,U0106,M0003,2026-07-23 13:47:00,92,Web
W004074,U0075,M0054,2026-07-28 23:30:00,119,Web
W004075,U0019,M0097,2026-08-25 16:54:00,99,TV
W004076,U0193,M0065,2026-09-14 21:25:00,122,Web
W004077,U0071,M0011,2026-07-26 22:47:00,95,Tablet
W004078,U0068,M0072,2026-08-17 20:40:00,153,TV
W004079,U0038,M0055,2026-07-05 08:17:00,98,TV
W004080,U0155,M0001,2026-09-04 20:36:00,97,TV
W004081,U0148,M0074,2026-07-10 01:55:00,109,Mobile
W004082,U0195,M0004,2026-07-12 17:59:00,97,Mobile
W004083,U0177,M0024,2026-07-11 11:32:00,125,Tablet
W004084,U0084,M0090,2026-09-20 20:24:00,89,Web
W004085,U0050,M0087,2026-08-27 08:54:00,88,Web
W004086,U0121,M0008,2026-09-17 04:49:00,118,TV
W004087,U0010,M0061,2026-07-01 22:11:00,120,Tablet
W004088,U0078,M0007,2026-09-23 13:12:00,97,Mobile
W004089,U0038,M0055,2026-08-21 13:41:00,120,Web
W004090,U0028,M0010,2026-09-09 21:16:00,137,Mobile
W004091,U0053,M0005,2026-07-31 08:08:00,110,Tablet
W004092,U0049,M0005,2026-08-23 00:09:00,59,Web
W004093,U0161,M0010,2026-09-26 17:32:00,174,Mobile
W004094,U0147,M0047,2026-09-24 23:02:00,131,Mobile
W004095,U0067,M0008,2026-08-20 07:03:00,132,Web
W004096,U0102,M0010,2026-07-21 03:24:00,149,Mobile
W004097,U0019,M0055,2026-09-24 01:33:00,99,TV
W004098,U0076,M0034,2026-07-18 08:08:00,117,Tablet
W004099,U0041,M0010,2026-07-04 01:09:00,143,Tablet
W004100,U0075,M0034,2026-07-25 03:10:00,113,Tablet
W004101,U0054,M0027,2026-07-02 16:53:00,64,Tablet
W004102,U0130,M0007,2026-09-10 03:03:00,118,Mobile
W004103,U0009,M0096,2026-09-03 16:40:00,135,Web
W004104,U0098,M0100,2026-07-14 22:12:00,122,Mobile
W004105,U0166,M0006,2026-08-09 21:09:00,79,Web
W004106,U0049,M0049,2026-07-28 11:56:00,80,TV
W004107,U0082,M0026,2026-07-15 02:57:00,91,Web
W004108,U0013,M0019,2026-07-15 17:51:00,163,Web
W004109,U0109,M0005,2026-07-31 19:06:00,99,TV
W004110,U0051,M0043,2026-07-13 03:35:00,100,TV
W004111,U0160,M0055,2026-07-01 20:21:00,122,Tablet
W004112,U0147,M0026,2026-07-20 14:49:00,94,TV
W004113,U0003,M0053,2026-07-02 23:59:00,90,Tablet
W004114,U0113,M0065,2026-09-05 19:35:00,119,Mobile
W004115,U0172,M0007,2026-09-10 07:10:00,53,Mobile
W004116,U0113,M0006,2026-07-13 22:11:00,85,Tablet
W004117,U0157,M0006,2026-09-07 08:22:00,79,Mobile
W004118,U0045,M0078,2026-08-28 09:56:00,58,Web
W004119,U0054,M0019,2026-07-08 02:55:00,142,TV
W004120,U0189,M0073,2026-09-13 06:43:00,134,Tablet
W004121,U0044,M0056,2026-07-03 15:26:00,132,TV
W004122,U0012,M0006,2026-08-19 04:02:00,95,Web
W004123,U0118,M0088,2026-09-25 03:45:00,117,Mobile
W004124,U0024,M0001,2026-09-04 07:50:00,105,TV
W004125,U0042,M0008,2026-07-27 15:21:00,152,Tablet
W004126,U0185,M0011,2026-09-22 09:40:00,95,Web
W004127,U0170,M0012,2026-09-05 09:56:00,73,Tablet
W004128,U0165,M0010,2026-07-30 05:29:00,127,Web
W004129,U0106,M0056,2026-08-26 15:25:00,131,TV
W004130,U0068,M0016,2026-08-05 03:55:00,108,Web
W004131,U0164,M0057,2026-08-18 20:42:00,102,Tablet
W004132,U0162,M0016,2026-07-31 21:36:00,118,Mobile
W004133,U0047,M0015,2026-07-29 19:44:00,65,Web
W004134,U0099,M0006,2026-09-08 00:25:00,55,Web
W004135,U0183,M0071,2026-09-22 06:32:00,108,TV
W004136,U0125,M0063,2026-08-27 02:08:00,130,TV
W004137,U0116,M0003,2026-09-11 07:27:00,101,Mobile
W004138,U0013,M0074,2026-08-18 07:48:00,117,Tablet
W004139,U0132,M0077,2026-07-22 10:54:00,108,Tablet
W004140,U0191,M0098,2026-08-30 22:47:00,68,Mobile
W004141,U0117,M0098,2026-09-17 13:09:00,123,Mobile
W004142,U0162,M0056,2026-08-24 10:55:00,113,TV
W004143,U0091,M0046,2026-08-23 11:58:00,127,Web
W004144,U0046,M0003,2026-09-05 22:06:00,93,Mobile
W004145,U0127,M0040,2026-07-16 17:11:00,155,Tablet
W004146,U0192,M0071,2026-07-23 17:38:00,172,TV
W004147,U0143,M0008,2026-07-17 13:07:00,145,Web
W004148,U0039,M0014,2026-07-11 06:49:00,112,Tablet
W004149,U0046,M0009,2026-08-31 19:34:00,67,Tablet
W004150,U0050,M0040,2026-09-06 08:38:00,167,Mobile
W004151,U0178,M0041,2026-07-19 10:03:00,139,Tablet
W004152,U0005,M0092,2026-08-15 17:04:00,100,Tablet
W004153,U0131,M0010,2026-07-02 01:39:00,135,TV
W004154,U0003,M0003,2026-08-25 20:58:00,101,Tablet
W004155,U0197,M0011,2026-09-01 06:59:00,75,Web
W004156,U0049,M0005,2026-08-15 05:21:00,107,Web
W004157,U0160,M0029,2026-08-06 03:49:00,45,TV
W004158,U0154,M0098,2026-08-07 16:38:00,128,TV
W004159,U0069,M0035,2026-08-11 04:10:00,157,TV
W004160,U0041,M0012,2026-08-21 15:09:00,62,TV
W004161,U0005,M0002,2026-07-08 07:58:00,117,Mobile
W004162,U0037,M0009,2026-07-03 12:40:00,70,Web
W004163,U0147,M0016,2026-07-14 17:39:00,125,Web
W004164,U0197,M0010,2026-07-20 21:01:00,130,Mobile
W004165,U0039,M0003,2026-07-29 17:53:00,98,Tablet
W004166,U0060,M0004,2026-07-23 05:49:00,60,Tablet
W004167,U0172,M0014,2026-08-28 18:40:00,69,Web
W004168,U0171,M0028,2026-07-04 21:22:00,120,Tablet
W004169,U0097,M0099,2026-07-31 12:18:00,77,Mobile
W004170,U0166,M0002,2026-07-09 20:06:00,83,TV
W004171,U0053,M0055,2026-07-21 07:13:00,99,Mobile
W004172,U0012,M0080,2026-08-22 05:41:00,70,TV
W004173,U0181,M0021,2026-07-06 20:19:00,75,TV
W004174,U0025,M0024,2026-09-10 04:32:00,99,Mobile
W004175,U0096,M0092,2026-08-16 13:05:00,83,Web
W004176,U0138,M0014,2026-09-18 03:57:00,66,Tablet
W004177,U0140,M0006,2026-08-18 18:26:00,55,Mobile
W004178,U0027,M0034,2026-08-18 07:38:00,122,Web
W004179,U0068,M0048,2026-08-05 10:47:00,85,TV
W004180,U0173,M0007,2026-07-04 21:01:00,107,Tablet
W004181,U0046,M0011,2026-08-10 06:05:00,76,Web
W004182,U0134,M0003,2026-09-09 15:03:00,81,Tablet
W004183,U0164,M0010,2026-07-26 15:32:00,152,Web
W004184,U0199,M0001,2026-08-24 05:31:00,103,Tablet
W004185,U0186,M0002,2026-07-20 19:35:00,101,TV
W004186,U0184,M0004,2026-09-12 14:33:00,99,TV
W004187,U0046,M0023,2026-07-18 14:17:00,115,Mobile
W004188,U0012,M0086,2026-07-15 20:17:00,121,Web
W004189,U0137,M0047,2026-09-11 10:32:00,145,Tablet
W004190,U0131,M0078,2026-07-09 04:42:00,68,Tablet
W004191,U0158,M0004,2026-07-14 23:09:00,97,Web
W004192,U0148,M0081,2026-08-29 07:38:00,112,TV
W004193,U0132,M0042,2026-07-11 02:15:00,87,TV
W004194,U0111,M0009,2026-08-07 07:16:00,77,Mobile
W004195,U0189,M0027,2026-09-03 06:47:00,75,TV
W004196,U0192,M0023,2026-08-19 01:59:00,109,Web
W004197,U0050,M0007,2026-07-18 03:53:00,94,Mobile
W004198,U0084,M0027,2026-07-25 14:09:00,72,TV
W004199,U0136,M0061,2026-08-20 01:07:00,95,TV
W004200,U0107,M0023,2026-08-30 01:45:00,68,Mobile
W004201,U0016,M0011,2026-08-06 05:40:00,70,Tablet
W004202,U0194,M0004,2026-09-23 23:23:00,84,TV
W004203,U0059,M0026,2026-09-15 19:23:00,51,Tablet
W004204,U0173,M0045,2026-07-20 12:33:00,65,Tablet
W004205,U0105,M0028,2026-08-16 00:37:00,97,Tablet
W004206,U0046,M0008,2026-08-11 09:41:00,144,Mobile
W004207,U0064,M0010,2026-08-20 06:11:00,125,Mobile
W004208,U0020,M0038,2026-07-15 02:43:00,119,TV
W004209,U0052,M0056,2026-09-04 06:05:00,119,TV
W004210,U0090,M0031,2026-08-11 23:15:00,113,Mobile
W004211,U0136,M0001,2026-07-30 14:46:00,101,Mobile
W004212,U0104,M0003,2026-08-14 20:59:00,67,Tablet
W004213,U0025,M0076,2026-08-08 10:56:00,121,TV
W004214,U0002,M0098,2026-09-16 22:37:00,88,Web
W004215,U0064,M0099,2026-08-26 12:57:00,107,Tablet
W004216,U0030,M0004,2026-09-22 13:53:00,106,Mobile
W004217,U0091,M0007,2026-08-22 18:03:00,109,Web
W004218,U0090,M0006,2026-07-17 05:16:00,53,Mobile
W004219,U0184,M0018,2026-09-02 20:26:00,53,Tablet
W004220,U0137,M0008,2026-09-08 12:22:00,147,TV
W004221,U0157,M0010,2026-08-22 07:33:00,140,Tablet
W004222,U0053,M0098,2026-08-26 03:17:00,108,TV
W004223,U0088,M0007,2026-07-21 08:16:00,72,Mobile
W004224,U0196,M0003,2026-09-06 04:33:00,81,Web
W004225,U0035,M0096,2026-08-10 12:13:00,135,Tablet
W004226,U0109,M0096,2026-07-06 17:28:00,158,Tablet
W004227,U0147,M0002,2026-08-14 02:15:00,106,Tablet
W004228,U0079,M0006,2026-07-24 04:51:00,74,Web
W004229,U0176,M0086,2026-08-06 22:06:00,100,TV
W004230,U0156,M0095,2026-07-11 05:51:00,160,Tablet
W004231,U0119,M0065,2026-07-27 07:16:00,117,Web
W004232,U0053,M0009,2026-09-05 17:25:00,62,Mobile
W004233,U0098,M0085,2026-09-09 16:05:00,134,Web
W004234,U0081,M0044,2026-09-11 02:52:00,77,TV
W004235,U0170,M0001,2026-09-18 17:17:00,140,Mobile
W004236,U0009,M0019,2026-08-06 06:28:00,134,TV
W004237,U0118,M0072,2026-08-06 02:37:00,100,Mobile
W004238,U0005,M0027,2026-07-25 15:02:00,86,Web
W004239,U0092,M0009,2026-09-09 02:28:00,85,TV
W004240,U0171,M0067,2026-07-31 00:38:00,127,Tablet
W004241,U0079,M0057,2026-08-26 07:54:00,72,Mobile
W004242,U0142,M0006,2026-08-07 20:45:00,62,TV
W004243,U0004,M0012,2026-09-23 05:41:00,92,Mobile
W004244,U0013,M0002,2026-07-20 08:59:00,96,Mobile
W004245,U0174,M0005,2026-09-04 13:18:00,66,Mobile
W004246,U0152,M0011,2026-08-28 17:07:00,106,TV
W004247,U0005,M0007,2026-08-05 06:17:00,87,TV
W004248,U0113,M0086,2026-08-09 07:42:00,129,Tablet
W004249,U0146,M0003,2026-08-15 18:03:00,100,Mobile
W004250,U0168,M0066,2026-08-18 07:35:00,81,Tablet
W004251,U0042,M0005,2026-09-18 22:25:00,84,Mobile
W004252,U0162,M0045,2026-08-08 22:23:00,74,Web
W004253,U0177,M0081,2026-07-05 07:59:00,133,Web
W004254,U0065,M0008,2026-08-24 17:53:00,175,Mobile
W004255,U0101,M0011,2026-07-25 23:07:00,66,Tablet
W004256,U0096,M0025,2026-07-28 09:17:00,41,Mobile
W004257,U0097,M0008,2026-09-10 16:05:00,138,Web
W004258,U0157,M0004,2026-09-18 09:26:00,80,Tablet
W004259,U0036,M0097,2026-09-23 20:56:00,72,TV
W004260,U0032,M0033,2026-07-31 04:47:00,79,TV
W004261,U0056,M0086,2026-08-10 00:16:00,111,Web
W004262,U0123,M0004,2026-07-28 15:10:00,75,Web
W004263,U0176,M0007,2026-08-03 21:26:00,73,Web
W004264,U0044,M0084,2026-09-16 04:42:00,76,TV
W004265,U0137,M0051,2026-07-29 10:45:00,165,TV
W004266,U0074,M0011,2026-09-05 07:46:00,91,Web
W004267,U0056,M0001,2026-07-16 03:07:00,98,Mobile
W004268,U0001,M0068,2026-08-05 21:33:00,88,TV
W004269,U0169,M0035,2026-09-25 03:40:00,170,Tablet
W004270,U0061,M0009,2026-08-27 15:28:00,100,Tablet
W004271,U0127,M0021,2026-08-08 17:44:00,75,TV
W004272,U0159,M0001,2026-08-20 13:54:00,87,Web
W004273,U0183,M0005,2026-08-20 10:32:00,82,Web
W004274,U0044,M0001,2026-07-13 17:42:00,119,Web
W004275,U0026,M0007,2026-07-11 12:39:00,109,Web
W004276,U0158,M0035,2026-08-10 20:02:00,137,Mobile
W004277,U0015,M0001,2026-09-22 09:33:00,140,Mobile
W004278,U0093,M0098,2026-08-24 13:09:00,128,Mobile
W004279,U0067,M0005,2026-08-11 08:00:00,80,Web
W004280,U0164,M0050,2026-08-02 11:03:00,151,TV
W004281,U0077,M0012,2026-09-18 12:56:00,42,Web
W004282,U0029,M0005,2026-07-11 20:08:00,81,Web
W004283,U0149,M0094,2026-09-02 22:15:00,132,TV
W004284,U0067,M0084,2026-09-16 03:11:00,68,TV
W004285,U0010,M0006,2026-07-22 01:25:00,51,TV
W004286,U0050,M0004,2026-08-18 05:28:00,90,TV
W004287,U0108,M0028,2026-09-18 12:56:00,108,TV
W004288,U0165,M0034,2026-08-08 21:03:00,95,Mobile
W004289,U0132,M0011,2026-08-16 01:26:00,78,Mobile
W004290,U0091,M0030,2026-08-13 16:23:00,74,Tablet
W004291,U0051,M0040,2026-07-26 23:07:00,147,Web
W004292,U0176,M0071,2026-07-29 12:45:00,121,TV
W004293,U0032,M0003,2026-09-01 22:37:00,92,TV
W004294,U0084,M0051,2026-08-13 22:19:00,146,Mobile
W004295,U0026,M0019,2026-08-02 10:13:00,113,Web
W004296,U0072,M0007,2026-08-15 04:45:00,102,Mobile
W004297,U0189,M0002,2026-08-10 07:04:00,102,Tablet
W004298,U0151,M0057,2026-09-28 19:59:00,47,Web
W004299,U0058,M0048,2026-09-13 01:24:00,72,Web
W004300,U0097,M0008,2026-07-24 20:19:00,151,Web
W004301,U0014,M0011,2026-09-01 18:13:00,95,Web
W004302,U0123,M0057,2026-08-22 13:26:00,90,Mobile
W004303,U0137,M0055,2026-09-14 18:58:00,141,TV
W004304,U0025,M0036,2026-08-19 04:18:00,95,Tablet
W004305,U0170,M0084,2026-09-21 08:08:00,84,Tablet
W004306,U0071,M0093,2026-08-26 08:46:00,104,Tablet
W004307,U0150,M0006,2026-08-09 20:54:00,93,Web
W004308,U0199,M0008,2026-07-30 21:49:00,171,Web
W004309,U0194,M0005,2026-09-25 01:21:00,78,Mobile
W004310,U0046,M0014,2026-07-07 12:06:00,97,Tablet
W004311,U0191,M0012,2026-09-05 13:10:00,46,Mobile
W004312,U0036,M0089,2026-08-18 03:13:00,132,TV
W004313,U0164,M0012,2026-09-20 19:16:00,74,Web
W004314,U0193,M0094,2026-09-22 08:49:00,125,Web
W004315,U0085,M0090,2026-09-10 21:34:00,109,Tablet
W004316,U0128,M0017,2026-08-17 14:40:00,115,Tablet
W004317,U0134,M0009,2026-07-08 13:18:00,86,Mobile
W004318,U0054,M0009,2026-08-01 02:29:00,92,Tablet
